<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190531,000000,5846.6787600,5853.2926500,5797.0745850,5798.1769000,59539
20190602,000000,5799.2792150,5830.1440350,5756.2889300,5820.2232000,12959
20190603,000000,5820.2232000,5874.2366350,5786.0514350,5834.5532950,58599
20190604,000000,5834.5532950,5896.2829350,5818.0185700,5883.0551550,51830
20190605,000000,5884.1574700,5894.0783050,5777.2329150,5794.8699550,63224
20190606,000000,5794.8699550,5866.5204300,5790.4606950,5855.4972800,29627
20190607,000000,5855.4972800,5862.1111700,5730.9356850,5783.8468050,64269
20190609,000000,5799.2792150,5830.1440350,5788.2560650,5815.8139400,9647
20190610,000000,5814.7116250,5919.4315500,5794.8699550,5905.1014550,52861
20190611,000000,5905.1014550,5956.9102600,5869.8273750,5874.2366350,70462
20190612,000000,5873.1343200,5879.7482100,5814.7116250,5823.5301450,54710
20190613,000000,5823.5301450,5876.4412650,5802.5861600,5846.6787600,50323
20190614,000000,5846.6787600,5852.1903350,5792.6653250,5794.8699550,39872
20190616,000000,5808.0977350,5821.3255150,5798.1769000,5816.9162550,6391
20190617,000000,5818.0185700,5855.4972800,5766.2097650,5842.2695000,46504
20190618,000000,5842.2695000,5978.9565600,5827.9394050,5960.2172050,81127
20190619,000000,5961.3195200,5978.9565600,5894.0783050,5970.1380400,61886
20190620,000000,5971.2403550,6035.1746250,5961.3195200,5975.6496150,71205
20190621,000000,5976.7519300,5998.7982300,5921.6361800,5956.9102600,48267
20190623,000000,5966.8310950,5973.4449850,5951.3986850,5969.0357250,6300
20190624,000000,5967.9334100,6002.1051750,5908.4084000,5967.9334100,44439
20190625,000000,5967.9334100,6057.2209250,5961.3195200,6006.5144350,46391
20190626,000000,6007.6167500,6066.0394450,5951.3986850,5996.5936000,23369
20190627,000000,5996.5936000,6014.2306400,5940.3755350,5981.1611900,9566
20190628,000000,5981.1611900,6003.2074900,5958.0125750,5991.0820250,39645
20190630,000000,6062.7325000,6078.1649100,6036.2769400,6057.2209250,11513
20190701,000000,6057.2209250,6072.6533350,5901.7945100,5928.2500700,73837
20190702,000000,5928.2500700,5944.7847950,5851.0880200,5854.3949650,55733
20190703,000000,5853.2926500,5924.9431250,5812.5069950,5896.2829350,43582
20190704,000000,5896.2829350,5916.1246050,5885.2597850,5890.7713600,16917
20190705,000000,5890.7713600,5891.8736750,5830.1440350,5876.4412650,42415
20190707,000000,5885.2597850,5901.7945100,5858.8042250,5869.8273750,4868
20190708,000000,5869.8273750,5928.2500700,5834.5532950,5841.1671850,48806
20190709,000000,5841.1671850,5855.4972800,5758.4935600,5814.7116250,65026
20190710,000000,5814.7116250,5951.3986850,5808.0977350,5927.1477550,73906
20190711,000000,5927.1477550,5951.3986850,5905.1014550,5943.6824800,48323
20190712,000000,5942.5801650,5984.4681350,5891.8736750,5939.2732200,40162
20190714,000000,5946.9894250,5977.8542450,5920.5338650,5973.4449850,9341
20190715,000000,5973.4449850,6014.2306400,5950.2963700,5970.1380400,48607
20190716,000000,5970.1380400,6030.7653650,5939.2732200,5955.8079450,60344
20190717,000000,5955.8079450,5989.9797100,5912.8176600,5965.7287800,48692
20190718,000000,5965.7287800,6106.8251000,5935.9662750,6091.3926900,61225
20190719,000000,6091.3926900,6179.5778900,6042.8908300,6042.8908300,93465
20190721,000000,6069.3463900,6083.6764850,6043.9931450,6060.5278700,10829
20190722,000000,6060.5278700,6077.0625950,5987.7750800,6003.2074900,50866
20190723,000000,6002.1051750,6018.6399000,5924.9431250,5952.5010000,54750
20190724,000000,5952.5010000,5997.6959150,5952.5010000,5962.4218350,35775
20190725,000000,5962.4218350,6037.3792550,5952.5010000,5961.3195200,48176
20190726,000000,5961.3195200,5978.9565600,5917.2269200,5932.6593300,39980
20190728,000000,5931.5570150,5944.7847950,5921.6361800,5923.8408100,6576
20190729,000000,5922.7384950,6010.9236950,5911.7153450,5996.5936000,41447
20190730,000000,5996.5936000,5998.7982300,5897.3852500,5915.0222900,53818
20190731,000000,5915.0222900,5932.6593300,5844.4741300,5863.2134850,50073
20190801,000000,5863.2134850,5881.9528400,5707.7870700,5780.5398600,66454
20190802,000000,5779.4375450,5792.6653250,5643.8528000,5660.3875250,69672
20190804,000000,5644.9551150,5683.5361400,5581.0208450,5629.5227050,22671
20190805,000000,5628.4203900,5661.4898400,5588.7370500,5636.1365950,74292
20190806,000000,5635.0342800,5670.3083600,5624.0111300,5625.1134450,52950
20190807,000000,5625.1134450,5733.1403150,5605.2717750,5708.8893850,59203
20190808,000000,5709.9917000,5765.1074500,5694.5592900,5726.5264250,48852
20190809,000000,5726.5264250,5770.6190250,5692.3546600,5719.9125350,43121
20190811,000000,5726.5264250,5727.6287400,5704.4801250,5716.6055900,5393
20190812,000000,5715.5032750,5758.4935600,5661.4898400,5691.2523450,47045
20190813,000000,5691.2523450,5823.5301450,5659.2852100,5786.0514350,63366
20190814,000000,5786.0514350,5787.1537500,5684.6384550,5727.6287400,52282
20190815,000000,5727.6287400,5745.2657800,5675.8199350,5729.8333700,44303
20190816,000000,5730.9356850,5746.3680950,5698.9685500,5703.3778100,27386
20190818,000000,5727.6287400,5734.2426300,5707.7870700,5732.0380000,4407
20190819,000000,5730.9356850,5789.3583800,5719.9125350,5732.0380000,35869
20190820,000000,5732.0380000,5739.7542050,5665.8991000,5683.5361400,37552
20190821,000000,5682.4338250,5712.1963300,5652.6713200,5652.6713200,30874
20190822,000000,5652.6713200,5693.4569750,5616.2949250,5639.4435400,46712
20190823,000000,5639.4435400,5678.0245650,5563.3838050,5571.1000100,43406
20190825,000000,5546.8490800,5551.2583400,5491.7333300,5532.5189850,9692
20190826,000000,5532.5189850,5619.6018700,5524.8027800,5596.4532550,35681
20190827,000000,5596.4532550,5668.1037300,5575.5092700,5626.2157600,34929
20190828,000000,5627.3180750,5657.0805800,5593.1463100,5619.6018700,20124
20190829,000000,5619.6018700,5691.2523450,5601.9648300,5679.1268800,6931
20190830,000000,5679.1268800,5695.6616050,5612.9879800,5637.2389100,47276
20190901,000000,5632.8296500,5644.9551150,5614.0902950,5636.1365950,4468
20190902,000000,5635.0342800,5661.4898400,5572.2023250,5595.3509400,25665
20190903,000000,5595.3509400,5603.0671450,5471.8916600,5601.9648300,71259
20190904,000000,5600.8625150,5775.0282850,5600.8625150,5738.6518900,79955
20190905,000000,5737.5495750,5840.0648700,5704.4801250,5791.5630100,79547
20190906,000000,5791.5630100,5840.0648700,5778.3352300,5799.2792150,41830
20190908,000000,5801.4838450,5803.6884750,5779.4375450,5789.3583800,4826
20190909,000000,5789.3583800,5826.8370900,5761.8005050,5816.9162550,40305
20190910,000000,5816.9162550,5824.6324600,5737.5495750,5809.2000500,47311
20190911,000000,5810.3023650,5832.3486650,5733.1403150,5829.0417200,48915
20190912,000000,5829.0417200,5881.9528400,5709.9917000,5851.0880200,68970
20190913,000000,5852.1903350,5962.4218350,5849.9857050,5958.0125750,51777
20190915,000000,5933.7616450,5966.8310950,5876.4412650,5887.4644150,15189
20190916,000000,5887.4644150,5910.6130300,5800.3815300,5803.6884750,55688
20190917,000000,5803.6884750,5811.4046800,5745.2657800,5801.4838450,46507
20190918,000000,5801.4838450,5815.8139400,5726.5264250,5756.2889300,39938
20190919,000000,5757.3912450,5784.9491200,5739.7542050,5772.8236550,36956
20190920,000000,5772.8236550,5806.9954200,5701.1731800,5713.2986450,45875
20190922,000000,5718.8102200,5751.8796700,5716.6055900,5734.2426300,6170
20190923,000000,5734.2426300,5783.8468050,5671.4106750,5767.3120800,57329
20190924,000000,5767.3120800,5779.4375450,5723.2194800,5738.6518900,42900
20190925,000000,5738.6518900,5765.1074500,5703.3778100,5754.0843000,44075
20190926,000000,5754.0843000,5772.8236550,5667.0014150,5691.2523450,47831
20190927,000000,5691.2523450,5760.6981900,5689.0477150,5729.8333700,40739
20190929,000000,5727.6287400,5772.8236550,5727.6287400,5758.4935600,7349
20190930,000000,5757.3912450,5766.2097650,5622.9088150,5624.0111300,44612
20191001,000000,5624.0111300,5685.7407700,5544.6444500,5683.5361400,59729
20191002,000000,5683.5361400,5700.0708650,5616.2949250,5679.1268800,48155
20191003,000000,5679.1268800,5692.3546600,5588.7370500,5599.7602000,42723
20191004,000000,5599.7602000,5657.0805800,5577.7139000,5653.7736350,35896
20191006,000000,5637.2389100,5670.3083600,5635.0342800,5646.0574300,4259
20191007,000000,5644.9551150,5735.3449450,5627.3180750,5725.4241100,44344
20191008,000000,5725.4241100,5734.2426300,5647.1597450,5668.1037300,46384
20191009,000000,5668.1037300,5705.5824400,5616.2949250,5684.6384550,46509
20191010,000000,5684.6384550,5776.1306000,5684.6384550,5762.9028200,60049
20191011,000000,5762.9028200,5813.6093100,5745.2657800,5784.9491200,49854
20191013,000000,5792.6653250,5802.5861600,5762.9028200,5799.2792150,9860
20191014,000000,5799.2792150,5823.5301450,5718.8102200,5799.2792150,53689
20191015,000000,5800.3815300,5800.3815300,5734.2426300,5737.5495750,43833
20191016,000000,5737.5495750,5745.2657800,5672.5129900,5692.3546600,48718
20191017,000000,5691.2523450,5770.6190250,5681.3315100,5716.6055900,46762
20191018,000000,5716.6055900,5833.4509800,5698.9685500,5829.0417200,59164
20191020,000000,5819.1208850,5835.6556100,5808.0977350,5822.4278300,7224
20191021,000000,5822.4278300,5864.3158000,5799.2792150,5823.5301450,44686
20191022,000000,5823.5301450,5842.2695000,5779.4375450,5786.0514350,43223
20191023,000000,5784.9491200,5896.2829350,5764.0051350,5872.0320050,66503
20191024,000000,5872.0320050,5907.3060850,5862.1111700,5867.6227450,49020
20191025,000000,5867.6227450,5931.5570150,5867.6227450,5918.3292350,43148
20191027,000000,5919.4315500,5923.8408100,5895.1806200,5902.8968250,7395
20191028,000000,5902.8968250,5928.2500700,5894.0783050,5903.9991400,39188
20191029,000000,5902.8968250,5945.8871100,5891.8736750,5916.1246050,47274
20191030,000000,5915.0222900,5942.5801650,5865.4181150,5921.6361800,50626
20191031,000000,5921.6361800,5923.8408100,5793.7676400,5837.8602400,79222
20191101,000000,5837.8602400,5873.1343200,5801.4838450,5867.6227450,46475
20191103,000000,5869.8273750,5876.4412650,5857.7019100,5872.0320050,5782
20191104,000000,5872.0320050,5901.7945100,5849.9857050,5894.0783050,46948
20191105,000000,5892.9759900,5986.6727650,5892.9759900,5944.7847950,70679
20191106,000000,5944.7847950,5948.0917400,5865.4181150,5885.2597850,49279
20191107,000000,5885.2597850,6018.6399000,5885.2597850,5961.3195200,72419
20191108,000000,5961.3195200,5983.3658200,5900.6921950,5927.1477550,44848
20191110,000000,5915.0222900,5930.4547000,5899.5898800,5908.4084000,5107
20191111,000000,5907.3060850,5907.3060850,5855.4972800,5897.3852500,40840
20191112,000000,5897.3852500,5916.1246050,5824.6324600,5842.2695000,50712
20191113,000000,5842.2695000,5845.5764450,5804.7907900,5836.7579250,46289
20191114,000000,5836.7579250,5859.9065400,5760.6981900,5813.6093100,58694
20191115,000000,5813.6093100,5826.8370900,5781.6421750,5812.5069950,34410
20191117,000000,5813.6093100,5832.3486650,5804.7907900,5826.8370900,6945
20191118,000000,5826.8370900,5838.9625550,5762.9028200,5781.6421750,52516
20191119,000000,5781.6421750,5869.8273750,5781.6421750,5838.9625550,51416
20191120,000000,5836.7579250,5877.5435800,5822.4278300,5832.3486650,12596
20191121,000000,5819.1208850,5824.6324600,5779.4375450,5788.2560650,12743
20191122,000000,5782.7444900,5845.5764450,5769.5167100,5830.1440350,11751
20191124,000000,5832.3486650,5836.7579250,5829.0417200,5835.6556100,175
20191125,000000,5837.8602400,5885.2597850,5814.7116250,5833.4509800,11011
20191126,000000,5823.5301450,5907.3060850,5810.3023650,5903.9991400,11217
20191127,000000,5879.7482100,5931.5570150,5879.7482100,5894.0783050,3423
20191128,000000,5878.6458950,5896.2829350,5848.8833900,5885.2597850,714
20191129,000000,5892.9759900,5898.4875650,5849.9857050,5866.5204300,10977
20191201,000000,5868.7250600,5881.9528400,5855.4972800,5880.8505250,428
20191202,000000,5890.7713600,5906.2037700,5835.6556100,5845.5764450,15524
20191203,000000,5849.9857050,5851.0880200,5778.3352300,5792.6653250,18239
20191204,000000,5793.7676400,5877.5435800,5778.3352300,5863.2134850,19164
20191205,000000,5853.2926500,5899.5898800,5852.1903350,5878.6458950,13200
20191206,000000,5878.6458950,6070.4487050,5878.6458950,6062.7325000,21596
20191208,000000,6052.8116650,6052.8116650,6030.7653650,6030.7653650,791
20191209,000000,6021.9468450,6088.0857450,6003.2074900,6072.6533350,18717
20191210,000000,6083.6764850,6104.6204700,6069.3463900,6086.9834300,16285
20191211,000000,6111.2343600,6167.4524250,6106.8251000,6154.2246450,17402
20191212,000000,6154.2246450,6241.3075300,6092.4950050,6215.9542850,19502
20191213,000000,6213.7496550,6224.7728050,6096.9042650,6138.7922350,20685
20191215,000000,6143.2014950,6148.7130700,6136.5876050,6142.0991800,441
20191216,000000,6152.0200150,6212.6473400,6146.5084400,6176.2709450,14323
20191217,000000,6228.0797500,6229.1820650,6182.8848350,6188.3964100,14272
20191218,000000,6168.5547400,6202.7265050,6145.4061250,6193.9079850,12107
20191219,000000,6180.6802050,6233.5913250,6174.0663150,6226.9774350,11549
20191220,000000,6208.2380800,6210.4427100,6170.7593700,6181.7825200,8530
20191222,000000,6188.3964100,6189.4987250,6176.2709450,6187.2940950,269
20191223,000000,6175.1686300,6201.6241900,6167.4524250,6190.6010400,7173
20191224,000000,6217.0566000,6243.5121600,6201.6241900,6228.0797500,6064
20191225,000000,6255.6376250,6263.3538300,6252.3306800,6253.4329950,494
20191226,000000,6252.3306800,6297.5255950,6245.7167900,6283.1955000,5959
20191227,000000,6269.9677200,6280.9908700,6207.1357650,6222.5681750,9422
20191229,000000,6229.1820650,6234.6936400,6229.1820650,6232.4890100,232
20191230,000000,6245.7167900,6251.2283650,6215.9542850,6218.1589150,7347
20191231,000000,6202.7265050,6209.3403950,6164.1454800,6169.6570550,7122
20200101,000000,6180.6802050,6188.3964100,6176.2709450,6186.1917800,467
20200102,000000,6225.8751200,6231.3866950,6161.9408500,6213.7496550,9063
20200103,000000,6188.3964100,6188.3964100,6083.6764850,6129.9737150,9483
20200105,000000,6095.8019500,6121.1551950,6095.8019500,6109.0297300,572
20200106,000000,6148.7130700,6155.3269600,6095.8019500,6145.4061250,8028
20200107,000000,6170.7593700,6179.5778900,6114.5413050,6129.9737150,8511
20200108,000000,6154.2246450,6202.7265050,6152.0200150,6199.4195600,8709
20200109,000000,6202.7265050,6214.8519700,6163.0431650,6172.9640000,8733
20200110,000000,6190.6010400,6251.2283650,6164.1454800,6195.0103000,8848
20200112,000000,6185.0894650,6207.1357650,6185.0894650,6200.5218750,429
20200113,000000,6225.8751200,6314.0603200,6197.2149300,6296.4232800,10310
20200114,000000,6285.4001300,6335.0043050,6284.2978150,6308.5487450,9751
20200115,000000,6282.0931850,6325.0834700,6254.5353100,6317.3672650,9542
20200116,000000,6297.5255950,6361.4598650,6266.6607750,6289.8093900,11195
20200117,000000,6300.8325400,6338.3112500,6265.5584600,6273.2746650,10269
20200119,000000,6276.5816100,6286.5024450,6274.3769800,6286.5024450,275
20200120,000000,6296.4232800,6307.4464300,6254.5353100,6271.0700350,5745
20200121,000000,6177.3732600,6206.0334500,6146.5084400,6157.5315900,11119
20200122,000000,6175.1686300,6182.8848350,6093.5973200,6102.4158400,10503
20200123,000000,6072.6533350,6091.3926900,5976.7519300,6020.8445300,12129
20200124,000000,6010.9236950,6016.4352700,5902.8968250,5913.9199750,11379
20200126,000000,5880.8505250,5892.9759900,5800.3815300,5805.8931050,853
20200127,000000,5823.5301450,5832.3486650,5713.2986450,5735.3449450,14695
20200128,000000,5737.5495750,5741.9588350,5682.4338250,5701.1731800,11518
20200129,000000,5727.6287400,5737.5495750,5628.4203900,5655.9782650,12469
20200130,000000,5579.9185300,5644.9551150,5549.0537100,5608.5787200,11389
20200131,000000,5600.8625150,5601.9648300,5519.2912050,5539.1328750,11181
20200202,000000,5489.5287000,5552.3606550,5484.0171250,5546.8490800,1094
20200203,000000,5625.1134450,5627.3180750,5503.8587950,5535.8259300,12699
20200204,000000,5637.2389100,5668.1037300,5584.3277900,5606.3740900,11072
20200205,000000,5663.6944700,5741.9588350,5635.0342800,5698.9685500,13945
20200206,000000,5776.1306000,5777.2329150,5682.4338250,5727.6287400,11460
20200207,000000,5698.9685500,5711.0940150,5611.8856650,5614.0902950,10250
20200209,000000,5621.8065000,5629.5227050,5599.7602000,5610.7833500,848
20200210,000000,5673.6153050,5679.1268800,5605.2717750,5637.2389100,9963
20200211,000000,5700.0708650,5747.4704100,5660.3875250,5704.4801250,11008
20200212,000000,5715.5032750,5754.0843000,5689.0477150,5717.7079050,9579
20200213,000000,5716.6055900,5790.4606950,5694.5592900,5752.9819850,10257
20200214,000000,5758.4935600,5768.4143950,5716.6055900,5730.9356850,9407
20200216,000000,5740.8565200,5754.0843000,5738.6518900,5746.3680950,485
20200217,000000,5793.7676400,5801.4838450,5767.3120800,5775.0282850,5984
20200218,000000,5771.7213400,5776.1306000,5718.8102200,5754.0843000,11648
20200219,000000,5781.6421750,5787.1537500,5683.5361400,5767.3120800,11834
20200220,000000,5740.8565200,5757.3912450,5685.7407700,5702.2754950,9940
20200221,000000,5700.0708650,5769.5167100,5647.1597450,5734.2426300,10801
20200223,000000,5713.2986450,5714.4009600,5659.2852100,5671.4106750,768
20200224,000000,5679.1268800,5698.9685500,5641.6481700,5678.0245650,9157
20200225,000000,5698.9685500,5712.1963300,5640.5458550,5660.3875250,8127
20200226,000000,5668.1037300,5682.4338250,5606.3740900,5670.3083600,6745
20200227,000000,5669.2060450,5690.1500300,5562.2814900,5582.1231600,27162
20200228,000000,5581.0208450,5632.8296500,5528.1097250,5609.6810350,64636
20200301,000000,5560.0768600,5689.0477150,5513.7796300,5685.7407700,26090
20200302,000000,5685.7407700,5787.1537500,5637.2389100,5730.9356850,73198
20200303,000000,5729.8333700,5741.9588350,5616.2949250,5707.7870700,59973
20200304,000000,5706.6847550,5732.0380000,5665.8991000,5726.5264250,46356
20200305,000000,5726.5264250,5732.0380000,5633.9319650,5647.1597450,54815
20200306,000000,5647.1597450,5668.1037300,5582.1231600,5630.6250200,48756
20200308,000000,5588.7370500,5588.7370500,5430.0036900,5496.1425900,38346
20200309,000000,5496.1425900,5633.9319650,5415.6735950,5617.3972400,65090
